"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bits","Param: padding","Param: scenario","Param: seed","Param: size"
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:IPC","avgt",1,1,0.716714,NaN,"insns/clk",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-load-misses","avgt",1,1,2606485.918750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-loads","avgt",1,1,20186862.768750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-stores","avgt",1,1,10561229.593750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-icache-load-misses","avgt",1,1,17450.856250,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-load-misses","avgt",1,1,28835.650000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-loads","avgt",1,1,79047.350000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-store-misses","avgt",1,1,83077.956250,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-stores","avgt",1,1,894161.306250,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branch-misses","avgt",1,1,999.693750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branches","avgt",1,1,4012038.100000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:cycles","avgt",1,1,82902335.681250,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-load-misses","avgt",1,1,4392.581250,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-loads","avgt",1,1,19286164.250000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-store-misses","avgt",1,1,4388.118750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-stores","avgt",1,1,10282492.568750,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-load-misses","avgt",1,1,281.700000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-loads","avgt",1,1,533.950000,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:instructions","avgt",1,1,59417296.412500,NaN,"#/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate","avgt",1,5,0.083863,0.000723,"MB/sec",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate.norm","avgt",1,5,4205.950000,1.722060,"B/op",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.count","avgt",1,5,0.000000,NaN,"counts",23,7,CONTIGUOUS_REVERSE,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection","avgt",1,5,31697.186025,88.902757,"us/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:CPI","avgt",1,1,1.388573,NaN,"clks/insn",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:IPC","avgt",1,1,0.720164,NaN,"insns/clk",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-load-misses","avgt",1,1,2578179.212500,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-loads","avgt",1,1,19366166.568750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-stores","avgt",1,1,10473516.318750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-icache-load-misses","avgt",1,1,12928.581250,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-load-misses","avgt",1,1,31439.631250,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-loads","avgt",1,1,85877.318750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-store-misses","avgt",1,1,84396.243750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-stores","avgt",1,1,832191.437500,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branch-misses","avgt",1,1,4256.350000,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branches","avgt",1,1,4077581.368750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:cycles","avgt",1,1,83102081.025000,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-load-misses","avgt",1,1,4609.025000,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-loads","avgt",1,1,19296035.081250,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-store-misses","avgt",1,1,4383.293750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-stores","avgt",1,1,10254864.362500,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-load-misses","avgt",1,1,358.487500,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-loads","avgt",1,1,684.981250,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:instructions","avgt",1,1,59847091.468750,NaN,"#/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate","avgt",1,5,0.083617,0.000334,"MB/sec",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate.norm","avgt",1,5,4205.950000,1.722060,"B/op",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.count","avgt",1,5,0.000000,NaN,"counts",23,7,ALMOST_CONTIGUOUS,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection","avgt",1,5,9940.594917,538.445001,"us/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:CPI","avgt",1,1,0.460607,NaN,"clks/insn",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:IPC","avgt",1,1,2.171047,NaN,"insns/clk",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-load-misses","avgt",1,1,821761.340956,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-loads","avgt",1,1,19600710.195426,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-stores","avgt",1,1,10291023.411642,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-icache-load-misses","avgt",1,1,8013.164241,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-load-misses","avgt",1,1,36989.405405,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-loads","avgt",1,1,86849.602911,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-store-misses","avgt",1,1,123680.738046,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-stores","avgt",1,1,307219.923077,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branch-misses","avgt",1,1,1190.496881,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branches","avgt",1,1,3985698.214137,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:cycles","avgt",1,1,27100724.600832,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-load-misses","avgt",1,1,3780.656965,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-loads","avgt",1,1,19337653.939709,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-store-misses","avgt",1,1,4043.158004,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-stores","avgt",1,1,10168221.623701,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-load-misses","avgt",1,1,96.349272,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-loads","avgt",1,1,237.230769,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:instructions","avgt",1,1,58836960.359667,NaN,"#/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate","avgt",1,5,0.255231,0.013199,"MB/sec",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate.norm","avgt",1,5,4196.640466,0.536136,"B/op",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.count","avgt",1,5,0.000000,NaN,"counts",23,7,SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection","avgt",1,5,9853.216336,259.773002,"us/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:CPI","avgt",1,1,0.457875,NaN,"clks/insn",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:IPC","avgt",1,1,2.184000,NaN,"insns/clk",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-load-misses","avgt",1,1,816040.557851,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-loads","avgt",1,1,19308921.845041,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-stores","avgt",1,1,10153653.977273,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-icache-load-misses","avgt",1,1,7684.702479,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-load-misses","avgt",1,1,37825.809917,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-loads","avgt",1,1,89407.787190,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-store-misses","avgt",1,1,116181.382231,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-stores","avgt",1,1,286828.270661,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branch-misses","avgt",1,1,1376.803719,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branches","avgt",1,1,4047159.053719,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:cycles","avgt",1,1,26868507.530992,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-load-misses","avgt",1,1,3855.621901,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-loads","avgt",1,1,18508460.407025,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-store-misses","avgt",1,1,4119.438017,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-stores","avgt",1,1,10256547.169421,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-load-misses","avgt",1,1,48.733471,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-loads","avgt",1,1,155.727273,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:instructions","avgt",1,1,58680819.163223,NaN,"#/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate","avgt",1,5,0.256932,0.006972,"MB/sec",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate.norm","avgt",1,5,4196.611032,0.451180,"B/op",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.count","avgt",1,5,0.000000,NaN,"counts",23,7,ALMOST_SORTED,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection","avgt",1,5,10755.812137,427.018235,"us/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:CPI","avgt",1,1,0.497061,NaN,"clks/insn",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:IPC","avgt",1,1,2.011826,NaN,"insns/clk",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-load-misses","avgt",1,1,782268.582960,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-loads","avgt",1,1,19506774.966368,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-dcache-stores","avgt",1,1,10141053.199552,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:L1-icache-load-misses","avgt",1,1,9856.793722,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-load-misses","avgt",1,1,38508.177130,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-loads","avgt",1,1,90583.827354,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-store-misses","avgt",1,1,75840.127803,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:LLC-stores","avgt",1,1,236648.715247,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branch-misses","avgt",1,1,2389.847534,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:branches","avgt",1,1,4030544.255605,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:cycles","avgt",1,1,29177604.899103,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-load-misses","avgt",1,1,4238.892377,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-loads","avgt",1,1,19723721.699552,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-store-misses","avgt",1,1,4385.289238,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:dTLB-stores","avgt",1,1,10332209.706278,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-load-misses","avgt",1,1,116.587444,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:iTLB-loads","avgt",1,1,77.213004,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:instructions","avgt",1,1,58700268.914798,NaN,"#/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate","avgt",1,5,0.236580,0.008840,"MB/sec",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.alloc.rate.norm","avgt",1,5,4197.004994,0.666275,"B/op",23,7,EXP,0,1000000
"io.github.richardstartin.radixsort.RadixSortBenchmark.unrollOnePassSkipLevelsBufferWithDetection:·gc.count","avgt",1,5,0.000000,NaN,"counts",23,7,EXP,0,1000000
